Date,Revenue,COGS,Operating_Expenses,Interest_Expense,Taxes,Gross_Profit,Operating_Income,Net_Income,EBITDA,Revenue_MA_30,Revenue_growth_pct
2026-08-10,456356,50094,166985,9520,29500,406262,239277,200257,415782,437251.8,0.9078587613608808
2026-08-11,626492,48156,27039,7878,10757,578336,551297,532662,586214,454609.76666666666,0.372814206452857
2026-08-12,655489,380374,178485,7849,12748,275115,96630,76033,282964,460540.1666666667,0.04628470914233551
2026-08-13,496103,180093,160207,2608,4444,316010,155803,148751,318618,455197.7,-0.24315587294371077
2026-08-14,678538,62327,111397,14087,13889,616211,504814,476838,630298,456002.56666666665,0.3677361354396165
2026-08-15,645413,319584,114520,7521,10358,325829,211309,193430,333350,473057.4666666667,-0.048818194412103666
2026-08-16,168209,46316,158189,12583,28705,121893,-36296,-77584,134476,455651.6,-0.7393777317779469
2026-08-17,755893,277012,164402,3834,19002,478881,314479,291643,482715,471815.0,3.493772628099567
2026-08-18,508362,295506,167039,17147,2215,212856,45817,26455,230003,486737.9666666667,-0.3274683056993516
2026-08-19,293623,111459,150288,7564,23950,182164,31876,362,189728,484130.6666666667,-0.42241355569456407
2026-08-20,513365,284048,19641,10172,8089,229317,209676,191415,239489,481339.5,0.7483814278854177
2026-08-21,489031,256000,69658,9131,7842,233031,163373,146400,242162,474019.73333333334,-0.0474009720179599
2026-08-22,509317,332846,140696,5075,25999,176471,35775,4701,181546,486633.13333333336,0.04148203283636409
2026-08-23,320720,394363,50218,18259,938,-73643,-123861,-143058,-55384,492424.0,-0.37029394267224536
2026-08-24,464922,143281,34560,18483,6082,321641,287081,262516,340124,484192.5,0.44961960588675476
2026-08-25,314358,43110,132454,5512,25882,271248,138794,107400,276760,477614.63333333336,-0.3238478712558236
2026-08-26,742409,362781,185562,3060,23184,379628,194066,167822,382688,493321.36666666664,1.3616672710731077
2026-08-27,114407,154569,134637,18232,22861,-40162,-174799,-215892,-21930,490307.56666666665,-0.8458976116938237
2026-08-28,582989,51095,77161,5763,19523,531894,454733,429447,537657,493667.93333333335,4.095745889674583
2026-08-29,533801,242773,135604,19895,9963,291028,155424,125566,310923,498289.86666666664,-0.08437208935331542
2026-08-30,560994,176844,143171,8717,5077,384150,240979,227185,392867,507433.3,0.05094220505394342
2026-08-31,370768,310107,145132,19455,8647,60661,-84471,-112573,80116,500736.13333333336,-0.3390874055694
2026-09-01,183058,174045,153755,16446,15393,9013,-144742,-176581,25459,493562.6,-0.5062734648081819
2026-09-02,637649,252811,37396,6394,24233,384838,347442,316815,391232,498804.0,2.48331676299315
2026-09-03,380294,360399,185001,11344,21380,19895,-165106,-197830,31239,499291.36666666664,-0.4035997860892121
2026-09-04,266355,22032,110903,14355,29709,244323,133420,89356,258678,487084.93333333335,-0.29960767195906324
2026-09-05,481509,68242,141323,14242,4741,413267,271944,252961,427509,481087.6666666667,0.8077715830376753
2026-09-06,525095,91626,45456,7864,26193,433469,388013,353956,441333,475571.43333333335,0.09051959568772339
2026-09-07,736772,277414,60742,18303,14692,459358,398616,365621,477661,475049.63333333336,0.40312133994800936
2026-09-08,728517,39619,86480,12246,16355,688898,602418,573817,701144,491360.26666666666,-0.011204280292953617
2026-09-09,761992,66223,39922,8862,27378,695769,655847,619607,704631,501548.13333333336,0.045949511130145115
2026-09-10,195102,265107,82466,8767,10806,-70005,-152471,-172044,-61238,487168.4666666667,-0.7439579418156621
2026-09-11,107437,367092,88405,3843,28332,-259655,-348060,-380235,-255812,468900.06666666665,-0.44932906889729474
2026-09-12,490959,290444,56416,12777,1701,200515,144099,129621,213292,468728.6,3.5697385444493053
2026-09-13,31172,57221,71648,4277,11431,-26049,-97697,-113405,-21772,447149.73333333334,-0.9365079365079365
2026-09-14,338080,125047,21914,4680,16354,213033,191119,170085,217713,436905.3,9.845630694212755
2026-09-15,341487,367051,177368,19733,28037,-25564,-202932,-250702,-5831,442681.23333333334,0.010077496450544343
2026-09-16,463450,59720,50280,5365,12496,403730,353450,335589,409095,432933.13333333336,0.35715268809647216
2026-09-17,421262,183280,84204,16831,25386,237982,153778,111561,254813,430029.8,-0.09103031610745493
2026-09-18,490009,51999,151821,1365,16626,438010,286189,268198,439375,436576.0,0.16319297729204152
2026-09-19,693663,139460,19054,5762,26770,554203,535149,502617,559965,442585.93333333335,0.4156127744592446
2026-09-20,637321,365476,80028,13477,10159,271845,191817,168181,285322,447528.93333333335,-0.08122387960724442
2026-09-21,721036,60739,60201,11724,28013,660297,600096,560359,672021,454586.23333333334,0.13135452935020187
2026-09-22,97898,375183,144689,2360,558,-277285,-421974,-424892,-274925,447158.8333333333,-0.8642259193715709
2026-09-23,138721,282447,27531,3438,13674,-143726,-171257,-188369,-140288,436285.4666666667,0.41699523994361476
2026-09-24,296889,313533,39974,18791,21558,-16644,-56618,-96967,2147,435703.1666666667,1.1401878590840608
2026-09-25,701247,169608,148019,6014,17293,531639,383620,360313,537653,434331.1,1.3619837717126604
2026-09-26,585975,265402,54635,14543,21729,320573,265938,229666,335116,450050.0333333333,-0.16438145189925946
2026-09-27,589951,213328,51877,13491,1462,376623,324746,309793,390114,450282.1,0.006785272409232546
2026-09-28,667014,116822,16580,6041,22161,550192,533612,505410,556233,454722.5333333333,0.13062610284582954
2026-09-29,91850,281573,10868,10589,23344,-189723,-200591,-234524,-179134,439084.4,-0.8622967433966904
2026-09-30,760019,251330,90630,4062,24443,508689,418059,389554,512751,452059.43333333335,7.2745672291780075
2026-10-01,626011,184342,177780,6166,7481,441669,263889,250242,447835,466824.5333333333,-0.17632190774178014
2026-10-02,713874,341543,33196,4976,25742,372331,339135,308417,377307,469365.36666666664,0.14035376375175512
2026-10-03,306292,325340,61419,13121,21870,-19048,-80467,-115458,-5927,466898.63333333336,-0.570943892059383
2026-10-04,652639,340622,130477,19678,16893,312017,181540,144969,331695,479774.76666666666,1.13077390202813
2026-10-05,199965,340471,132351,1276,9349,-140506,-272857,-283482,-139230,470389.9666666667,-0.6936055001310066
2026-10-06,311064,244674,113131,18219,23465,66390,-46741,-88425,84609,463255.6,0.5555922286400119
2026-10-07,182718,78642,141378,13522,9578,104076,-37302,-60402,117598,444787.13333333336,-0.41260319419797853
2026-10-08,687201,176800,115920,19680,7453,510401,394481,367348,530081,443409.93333333335,2.760992348865465
2026-10-09,372900,40858,40608,19490,28038,332042,291434,243906,351532,430440.2,-0.4573640026717074
2026-10-10,484921,169728,165229,18628,15681,315193,149964,115655,333821,440100.8333333333,0.3004049342987396
2026-10-11,467986,288208,142269,11632,4447,179778,37509,21430,191410,452119.13333333336,-0.034923214296761707
2026-10-12,774961,376554,119179,798,18061,398407,279228,260369,399205,461585.86666666664,0.6559491095887484
2026-10-13,119864,45682,74432,4464,7622,74182,-250,-12336,78646,464542.26666666666,-0.8453289907492119
2026-10-14,305506,285102,157679,13539,22303,20404,-137275,-173117,33943,463456.4666666667,1.5487719415337384
2026-10-15,158960,84900,181415,2103,2265,74060,-107355,-111723,76163,457372.23333333334,-0.47968288675181503
2026-10-16,442236,167285,41185,10667,780,274951,233766,222319,285618,456665.1,1.7820583794665326
2026-10-17,36780,221140,194513,7983,7760,-184360,-378873,-394616,-176377,443849.0333333333,-0.9168317369006593
2026-10-18,144961,61731,58581,15482,18171,83230,24649,-9004,98712,432347.43333333335,2.9412996193583467
2026-10-19,539069,144763,170672,18800,4204,394306,223634,200630,413106,427194.3,2.7187174481412244
2026-10-20,437134,103714,59561,14435,7451,333420,273859,251973,347855,420521.4,-0.18909453149782307
2026-10-21,369362,211230,89681,5972,25781,158132,68451,36698,164104,408798.93333333335,-0.15503712820325122
2026-10-22,189076,70822,108744,17911,13034,118254,9510,-21435,136165,411838.2,-0.4881011040659299
2026-10-23,598914,211696,115782,13130,24494,387218,271436,233812,400348,427177.9666666667,2.1675834056146734
2026-10-24,236332,194797,165445,14135,7401,41535,-123910,-145446,55670,425159.4,-0.6053991057146769
2026-10-25,533812,310288,97459,4846,3419,223524,126065,117800,228370,419578.23333333334,1.2587377079701438
2026-10-26,47845,33197,51462,5219,7406,14648,-36814,-49439,19867,401640.56666666665,-0.9103710669673968
2026-10-27,645808,373970,97143,15306,1969,271838,174695,157420,287144,403502.4666666667,12.49792036785453
2026-10-28,675931,341844,75762,10552,21409,334087,258325,226364,344639,403799.7,0.046643894160493415
2026-10-29,663554,65843,19354,5884,2256,597711,578357,570217,603595,422856.5,-0.018311040623969044
2026-10-30,155992,70959,124503,11523,23844,85033,-39470,-74837,96556,402722.26666666666,-0.7649143852648014
2026-10-31,367426,207921,91007,7143,23120,159505,68498,38235,166648,394102.76666666666,1.3554156623416587
2026-11-01,154364,33415,75681,5625,20404,120949,45268,19239,126574,375452.43333333335,-0.5798773086281319
2026-11-02,785845,299253,96657,4165,23316,486592,389935,362454,490757,391437.5333333333,4.090856676427146
2026-11-03,276032,102651,41230,15656,14225,173381,132151,102270,189037,378883.9666666667,-0.6487449815167112
2026-11-04,92978,43793,179407,10622,16816,49185,-130222,-157660,59807,375317.73333333334,-0.6631622420588917
2026-11-05,284041,353976,187302,14218,18362,-69935,-257237,-289817,-55717,374416.9666666667,2.0549269719718644
2026-11-06,171127,237130,6654,8328,12461,-66003,-72657,-93446,-57675,374030.6,-0.3975271175640136
2026-11-07,43512,184076,69879,13964,20039,-140564,-210443,-244446,-126600,352574.3,-0.7457327014439568
2026-11-08,377825,130237,35471,19417,2122,247588,212117,190578,267005,352738.4666666667,7.683236808236808
2026-11-09,712377,92722,184182,1665,12877,619655,435473,420931,621320,360320.3333333333,0.8854681400119102
2026-11-10,213045,80513,8430,11467,2968,132532,124102,109667,143999,351822.3,-0.7009378461123815
2026-11-11,363225,270216,177592,2155,9613,93009,-84583,-96351,95164,338097.76666666666,0.704921495458706
2026-11-12,402895,232732,106345,18044,22581,170163,63818,23193,188207,347532.13333333336,0.10921605065730611
2026-11-13,565031,75983,131830,1677,8875,489048,357218,346666,490725,356182.9666666667,0.4024274314647738
2026-11-14,271852,91256,199880,8429,27572,180596,-19284,-55285,189025,359946.0333333333,-0.5188724158497499
2026-11-15,484953,319001,149628,16310,27379,165952,16324,-27365,182262,361369.93333333335,0.783886085075703
2026-11-16,64444,337974,22869,2605,17916,-273530,-296399,-316920,-270925,362292.06666666665,-0.8671128954764689
2026-11-17,476397,376559,102849,11190,7054,99838,-3011,-21255,111028,373339.93333333335,6.392418223573956
2026-11-18,468542,320991,28118,9543,11098,147551,119433,98792,157094,370989.0333333333,-0.016488349003037417
2026-11-19,536618,171890,123190,5992,18973,364728,241538,216573,370720,374305.1666666667,0.14529327146765936
2026-11-20,48428,202757,188549,5590,3107,-154329,-342878,-351575,-148739,363607.36666666664,-0.9097533068216124
2026-11-21,144209,367169,138305,5282,21844,-222960,-361265,-388391,-217678,362111.8,1.977802097959858
2026-11-22,316589,257277,125326,18880,26174,59312,-66014,-111068,78192,352700.9666666667,1.1953484179212115
2026-11-23,788073,68738,135946,12342,15825,719335,583389,555222,731677,371092.3333333333,1.4892621032316349
2026-11-24,497709,140463,45354,10148,20360,357246,311892,281384,367394,369888.9,-0.36844810062012023
2026-11-25,282117,171354,84942,10594,21885,110763,25821,-6658,121357,377697.9666666667,-0.43316877934696785
2026-11-26,613436,265843,93135,16671,22607,347593,254458,215180,364264,376618.9,1.1744028186887001
2026-11-27,704776,306862,101721,11087,12290,397914,296193,272816,409001,377580.4,0.14889898864755247
2026-11-28,671857,208703,78126,10251,13316,463154,385028,361461,473405,377857.1666666667,-0.04670845772273746
2026-11-29,690794,52410,173780,15604,2353,638384,464604,446647,653988,395683.9,0.028186057449725244
2026-11-30,670138,93992,139663,16252,14437,576146,436483,405794,592398,405774.3,-0.02990182311948275
2026-12-01,755616,179435,93330,18135,22291,576181,482851,442425,594316,425816.0333333333,0.12755283240168436
2026-12-02,79316,87066,180884,15002,730,-7750,-188634,-204366,7252,402265.06666666665,-0.895031338669377
2026-12-03,664516,207317,199980,5238,22524,457199,257219,229457,462437,415214.5333333333,7.378082606283726
2026-12-04,602372,384133,48156,13026,11067,218239,170083,145990,231265,432194.3333333333,-0.09351768806168703
2026-12-05,675223,267700,8532,7473,17266,407523,398991,374252,414996,445233.73333333334,0.1209402163447173
2026-12-06,135643,218060,50842,12130,24654,-82417,-133259,-170043,-70287,444050.93333333335,-0.799113774264206
2026-12-07,619142,373769,166159,10752,8353,245373,79214,60109,256125,463238.6,3.564496509219053
2026-12-08,236527,140761,58924,6317,21209,95766,36842,9316,102083,458528.6666666667,-0.6179761670182284
2026-12-09,93123,374027,23296,5687,12502,-280904,-304200,-322389,-275217,437886.86666666664,-0.6062901909718552
2026-12-10,117124,108625,121965,18197,15114,8499,-113466,-146777,26696,434689.5,0.25773439429571643
2026-12-11,211493,263507,68431,10581,29654,-52014,-120445,-160680,-41433,429631.76666666666,0.8057187254533658
2026-12-12,334533,225467,5914,12783,10475,109066,103152,79894,121849,427353.0333333333,0.5817686637382797
2026-12-13,522379,26030,109527,5251,26422,496349,386822,355149,501600,425931.3,0.5615170999572539
2026-12-14,706485,331461,116319,3605,27994,375024,258705,227106,378629,440419.06666666665,0.3524375979891994
2026-12-15,635670,306925,88490,18917,16306,328745,240255,205032,347662,445442.9666666667,-0.10023567379349885
2026-12-16,702512,92311,101024,14711,24300,610201,509177,470166,624912,466711.9,0.10515204429971536
2026-12-17,493228,265047,168026,17242,15414,228181,60155,27499,245423,467272.93333333335,-0.29790807843851774
2026-12-18,674070,31652,184405,7107,29898,642418,458013,421008,649525,474123.86666666664,0.36664990633135175
2026-12-19,690721,368472,14258,1276,2827,322249,307991,303888,323525,479260.63333333336,0.02470218226593679
2026-12-20,308912,140255,184738,18249,14882,168657,-16081,-49212,186906,487943.43333333335,-0.552768773498996
2026-12-21,360021,16700,115561,5041,23329,343321,227760,199390,348362,495137.1666666667,0.16544841249287834
2026-12-22,667094,355671,72961,2516,10726,311423,238462,225220,313939,506820.6666666667,0.8529308012588155
2026-12-23,691946,369722,190491,11104,29758,322224,131733,90871,333328,503616.43333333335,0.03725412010901019
2026-12-24,649974,45085,185052,4191,10240,604889,419837,405406,609080,508691.93333333335,-0.060657912611677745
2026-12-25,776831,136702,22894,1391,4695,640129,617235,611149,641520,525182.4,0.19517242228150655
2026-12-26,67064,79503,176337,8455,5291,-12439,-188776,-202522,-3984,506970.0,-0.9136697685854452
2026-12-27,119723,366306,38157,14520,18236,-246583,-284740,-317496,-232063,487468.23333333334,0.7852051771442206
2026-12-28,92994,322398,98428,11714,21229,-229404,-327832,-360775,-217690,468172.8,-0.2232570182838719
2026-12-29,307926,213866,21147,4109,8016,94060,72913,60788,98169,455410.5333333333,2.3112458868314083
2026-12-30,247720,372527,126374,9768,12789,-124807,-251181,-273738,-115039,441329.93333333335,-0.19552100179913356
2026-12-31,393032,284228,192588,18723,29083,108804,-83784,-131590,127527,429243.8,0.5865977716777007
2027-01-01,243904,296861,45358,3721,12683,-52957,-98315,-114719,-49236,434730.06666666665,-0.3794296647601213
2027-01-02,69747,50904,140446,10726,26456,18843,-121603,-158785,29569,414904.43333333335,-0.714039130149567
2027-01-03,649036,134652,91211,3265,26750,514384,423173,393158,517649,416459.9,8.305575867062382
2027-01-04,624317,177899,165745,6854,15542,446418,280673,258277,453272,414763.0333333333,-0.03808571481397027
2027-01-05,151284,45304,61086,2720,6134,105980,44894,36040,108700,415284.4,-0.7576807935712147
2027-01-06,306022,300249,186509,6521,15613,5773,-180736,-202870,12294,404847.06666666665,1.0228312313265118
2027-01-07,318769,156969,103613,7517,19032,161800,58187,31638,169317,407588.4666666667,0.041653868022560436
2027-01-08,201468,182124,14565,3129,13446,19344,4779,-11796,22473,411199.9666666667,-0.3679812026890946
2027-01-09,577684,239216,31555,10722,28523,338468,306913,267668,349190,426551.9666666667,1.8673734786665874
2027-01-10,733666,143535,63016,12922,2067,590131,527115,512126,603053,443957.73333333334,0.2700126712874167
2027-01-11,721995,44453,155565,3654,28033,677542,521977,490290,681196,456873.13333333336,-0.015907783650871088
2027-01-12,710255,214502,197826,10282,18963,495753,297927,268682,506035,463135.6666666667,-0.016260500418977974
2027-01-13,469442,381153,78616,8818,3452,88289,9673,-2597,97107,455234.23333333334,-0.33905146743071146
